store_key,storename,address,telno,region_name,provice_name,city_muni_name,latitude,longitude
"1885","Tabing Ilog Marilao","Mcarthur Hi-way Poblacion 2","(63) 09430660940","REGION III (CENTRAL LUZON)","BULACAN","MARILAO","14.761591","120.948459"
"1886","Dalaguete Cebu","Rizal St., Poblacion","(02) 0000000","REGION VII (CENTRAL VISAYAS)","CEBU","DALAGUETE","9.76379","123.5331934"
"1887","BAROTAC NUEVO","Cartagena St.,","(02) 0000000","REGION VI (WESTERN VISAYAS)","ILOILO","BAROTAC NUEVO","10.8948157","122.704983"
"1888","Market Place- 11th Ave.","154 D.P. Housing Project, 11th Ave.","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, THIRD DISTRICT","CITY OF CALOOCAN","14.6525652","120.9960218"
"1889","Bagong Silangan","Lot 2 Blk 24","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.695488","121.10944"
"1890","Tabon Kawit","Brgy. Tabon II","(02) 0000000","REGION IV-A (CALABARZON)","CAVITE","KAWIT","14.4424413","120.9034084"
"1892","CONCEPCION ILOILO","Salcedo-Puntales Road, Poblacion","(02) 0000000","REGION VI (WESTERN VISAYAS)","ILOILO","CONCEPCION","11.214516","123.1094773"
"1893","Buhangin Milan","Km. 6 Sta. Cruz, Buhangin","(02) 0000000","REGION XI (DAVAO REGION)","DAVAO DEL SUR","CITY OF DAVAO","7.109893","125.61321"
"1894","Victoria Plaza","J.P. Laurel across Victoria Plaza, Bajada","(02) 0000000","REGION XI (DAVAO REGION)","DAVAO DEL SUR","CITY OF DAVAO","7.085586","125.611164"
"1896","Ponciano","Ponciano Reyes St.","(02) 0000000","REGION XI (DAVAO REGION)","DAVAO DEL SUR","CITY OF DAVAO","7.071418","125.610258"
"1897","Ateneo Jacinto","Ateneo Jacinto cor. Juan Luna","(02) 0000000","REGION XI (DAVAO REGION)","DAVAO DEL SUR","CITY OF DAVAO","7.072355","125.614"
"1898","Bocaue Exit","Brgy. Turo","(02) 0000000","REGION III (CENTRAL LUZON)","BULACAN","BOCAUE","14.8076797","120.940991"
"1899","Kabatuhan Road Deparo","Blk  7 Lot 2 Kabatuhan Road Sto. Tomas Ville De Paro","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, THIRD DISTRICT","CITY OF CALOOCAN","14.7407903","121.0200841"
"1900","CPI Binalbagan","Nat'l. Road, Poblacion","(2) 0000000","REGION VI (WESTERN VISAYAS)","NEGROS OCCIDENTAL","BINALBAGAN","10.1973671","122.8650277"
"1901","Norkis Cyberpark","Cor. A.S. Furtuna St. and V. Albano St., Bakilid","(02) 0000000","REGION VII (CENTRAL VISAYAS)","CEBU","CITY OF MANDAUE","10.3364688","123.9337045"
"1904","AMC Caldera","Gov. Fullon St.","(02) 0000000","REGION VI (WESTERN VISAYAS)","ANTIQUE","SAN JOSE (Capital)","10.7367867","121.9519006"
"1905","Fortune Town- Merzci","Merzci Bldg., Sofia Gonzaga St., Fortune Towne","(02) 0000000","REGION VI (WESTERN VISAYAS)","NEGROS OCCIDENTAL","CITY OF BACOLOD (Capital)","10.6695371","122.9872827"
"1907","Cogon Pardo","Brgy. Cogon Pardo","(02) 0000000","REGION VII (CENTRAL VISAYAS)","CEBU","CITY OF CEBU (Capital)","10.2746365","123.8597115"
"1909","Baesa 2","Quirino Higway","(63) 09331412086","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.6713515","121.011405"
"1910","Tanauan 5","#2 Pres. Laurel Highway","(02) 0000000","REGION IV-A (CALABARZON)","BATANGAS","CITY OF TANAUAN","14.0788324","121.1505618"
"1911","Don Mariano","Ortigas Ave. Extension","(02) 0000000","REGION IV-A (CALABARZON)","RIZAL","CAINTA","14.5829885","121.1270311"
"1913","Ecoland","BEP Prime Properties Bldg. Quimpo Blvd. Matina","(02) 0000000","REGION XI (DAVAO REGION)","DAVAO DEL SUR","CITY OF DAVAO","7.049685","125.5861"
"1916","CPI San Jose De Buenavista","Tobias Fornier St. cor. Rep. Salazar St.","(02) 0000000","REGION VI (WESTERN VISAYAS)","ANTIQUE","SAN JOSE (Capital)","10.7463151","121.9413629"
"1917","Antique Capitol","Tobias Fornier Salcedo St, San Jose De Buenavista","(02) 0000000","REGION VI (WESTERN VISAYAS)","ANTIQUE","SAN JOSE (Capital)","10.7442542","121.9416563"
"1920","Mapayapa","Lot 19 Blk 21 Sampaguita Ave. Mapayapa Village","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.6865859","121.0644604"
"1921","Canumay East","E. Service Road, No. 2 Narciso St., Canumay East","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, THIRD DISTRICT","CITY OF VALENZUELA","14.7102376","120.9922649"
"1922","Elvinda","KM 30 National Highway Brgy. Nueva","(02) 0000000","REGION IV-A (CALABARZON)","LAGUNA","CITY OF SAN PEDRO","14.3579045","121.0597549"
"1923","Cabuyao City Hall","National Highway cor. FB Bailon St. Brgy. Sala","(63) 09236421153","REGION IV-A (CALABARZON)","LAGUNA","CITY OF CABUYAO","14.2712776","121.1233385"
"1924","IRRI LB","National Road Brgy. Maahas","(63) 09988593020","REGION IV-A (CALABARZON)","LAGUNA","LOS BANOS","14.1766371","121.2533497"
"1925","D. Jose 2","D. Jose cor. T. Mapua","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","SANTA CRUZ","14.605255","120.9808933"
"1926","Binan City Hall","Brgy. Zapote","(02) 0000000","REGION IV-A (CALABARZON)","LAGUNA","CITY OF BINAN","14.3154009","121.0806583"
"1927","San Luis, Pampanga","Sto. Thomas","(02) 0000000","REGION III (CENTRAL LUZON)","PAMPANGA","SAN LUIS","15.0385557","120.7897138"
"1928","Banga Meycauayan","McArthur Highway, Brgy. Banga","(02) 0000000","REGION III (CENTRAL LUZON)","BULACAN","CITY OF MEYCAUAYAN","14.7279517","120.9614456"
"1929","Bulaon","Blk 25 Lot 18, Bulaon Resettlement","","REGION III (CENTRAL LUZON)","PAMPANGA","CITY OF SAN FERNANDO (Capital)","15.0859585","120.6661313"
"1930","CEU Malolos","McArthur Highway, Brgy. Bulihan","(02) 0000000","REGION III (CENTRAL LUZON)","BULACAN","CITY OF MALOLOS (Capital)","14.8689315","120.8018552"
"1931","Tulaoc San Simon","Bgry. Tulaoc","(63) 09231686637","REGION III (CENTRAL LUZON)","PAMPANGA","APALIT","14.9800922","120.7533824"
"1933","Novaville","Blk 1 Lot 1, Amparo Nova Ville","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, THIRD DISTRICT","CITY OF CALOOCAN","14.7371719","121.0328231"
"1934","Mirabela Homes","535 Ramos Compound","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, THIRD DISTRICT","CITY OF CALOOCAN","14.7475115","121.0210346"
"1936","Oceanaire","Lot 7-B Coral Way Drive cor. Sunrise Drive Central Business Park 1","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","PASAY CITY","14.5323129","120.9860594"
"1937","Villa Verde","Villa Verde Ave. cor. Geronimo St.","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.7226521","121.0418422"
"1938","Gihon","Gihon Bldg., Jose Abad Santos Ave.","(02) 0000000","","","","15.176705","120.51696"
"1940","Gov Pack","Luneta Hill, Upper Session Road","(02) 0000000","CORDILLERA ADMINISTRATIVE REGION (CAR)","BENGUET","CITY OF BAGUIO","16.4106089","120.5991686"
"1941","Shine Residences","Meralco Ave. Barrio Ugong","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","CITY OF PASIG","14.582161","121.0653662"
"1943","SM Rosales","MacArthur Highway, Carmen East","(02) 0000000","REGION I (ILOCOS REGION)","PANGASINAN","ROSALES","15.8790382","120.6009112"
"1946","Airport Road 3","Airport Road cor. Macatan St.","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF PARANAQUE","14.5275201","120.9947549"
"1947","Micara Tanza","Micara Plaza, A. Soriano Highway","(02) 0000000","REGION IV-A (CALABARZON)","CAVITE","TANZA","14.3744676","120.8291092"
"1948","6th Ave. Caloocan","#150 Susano St. cor. M.H. Del Pilar, 6th Ave.","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, THIRD DISTRICT","CITY OF CALOOCAN","14.6456896","120.9841973"
"1952","Velez","Don Apolinar Velez St.","(02) 0000000","REGION X (NORTHERN MINDANAO)","MISAMIS ORIENTAL","CITY OF CAGAYAN DE ORO (Capital)","8.479955","124.644899"
"1954","Dumangas","Calle P. Burgos St., Poblacion","(02) 0000000","REGION VI (WESTERN VISAYAS)","ILOILO","DUMANGAS","10.8220128","122.7113163"
"1955","Taclobo Dumaguete","Boston Finance Bldg., Dr. V. Locsin St. Taclobo","(02) 0000000","REGION VII (CENTRAL VISAYAS)","NEGROS ORIENTAL","CITY OF DUMAGUETE (Capital)","9.3065588","123.2986563"
"1958","Banga Aklan","Poblacion","(02) 0000000","REGION VI (WESTERN VISAYAS)","ILOILO","MIAGAO","11.6391619","122.3346561"
"1960","Sumo Asia Hotel","GF, Sumo Asia Hotel, Mamay Road Lanang","(02) 0000000","REGION XI (DAVAO REGION)","DAVAO DEL SUR","CITY OF DAVAO","7.104401","125.6325654"
"1961","Matina Crossing","Matina Crossing","(02) 0000000","REGION XI (DAVAO REGION)","DAVAO DEL SUR","CITY OF DAVAO","7.058419","125.5683522"
"1962","San Pedro Pelayo","San Pedro St cor. Pelayo","(02) 0000000","REGION XI (DAVAO REGION)","DAVAO DEL SUR","CITY OF DAVAO","7.067352","125.6057191"
"1964","Tikling Taytay","Tikling Dolores","(02) 0000000","REGION IV-A (CALABARZON)","RIZAL","TAYTAY","14.5767342","121.1430698"
"1965","BJS Compound","H#1869  P.Domingo st","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF MAKATI","14.5780092","121.0164073"
"1966","Tagaytay Rotonda","Silang Junction East, Tagaytay City","(02) 0000000","REGION IV-A (CALABARZON)","CAVITE","CITY OF TAGAYTAY","14.1148062","120.9613605"
"1967","Perpetual Imus","Aguinaldo Highway Brgy. Palico IV","(02) 0000000","REGION IV-A (CALABARZON)","CAVITE","CITY OF IMUS","14.4311218","120.9464034"
"1968","Aguirre 2","BF Homes A. Aguirre Ave.","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF PARANAQUE","14.4458598","121.0211621"
"1969","Carnival Park","#3 Carnival Park St.","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF LAS PINAS","14.4328027","120.9857604"
"1970","Rancho 2","#1 Waco St. cor. Panorama St. Rancho Estate Phase 3","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","CITY OF MARIKINA","14.6391393","121.1270464"
"1971","St. Francis Square Julia Vargas","St. Francis Square Mall along Julia Vargas Ortigas Center","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","CITY OF MANDALUYONG","14.584667","121.0582998"
"1972","Banawe 3","575 N.S. Amoranto St. cor. Banawe Ave.","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.6327783","121.0016096"
"1973","Wesleyan University N.E","Mabini Extension","(02) 0000000","REGION III (CENTRAL LUZON)","NUEVA ECIJA","CITY OF CABANATUAN","15.48497","120.974034"
"1974","Tanong","Bonifacio Ave.","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","CITY OF MARIKINA","14.6340731","121.0864019"
"1975","La Salle 4","Green Court Parking","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","MALATE","14.5668151","120.992247"
"1976","CPI Gatuslao","Caltex Station, Gatuslao St. cor. Burgos Ave.","(02) 0000000","REGION VI (WESTERN VISAYAS)","ILOILO","DUMANGAS","10.6725511","122.9486956"
"1977","4th Ave.","208-A A. Mabini St., 25,","(02) 0000000","","","","",""
"1979","Marcos Highway 2 Baguio City","G/F MM Gara Building Marcos Highway","(02) 0000000","CORDILLERA ADMINISTRATIVE REGION (CAR)","BENGUET","CITY OF BAGUIO","16.3927313","120.5793145"
"1981","El Paseo UP Diliman","El Paseo Bldg. Commonwealth Ave.","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.6538236","121.0538872"
"1982","Gen. Trias 3","Brgy. Javalera","(02) 0000000","REGION IV-A (CALABARZON)","CAVITE","CITY OF GENERAL TRIAS","14.2598102","120.9153611"
"1984","San Manuel, Pangasinan","National Highway, Poblacion","(02) 0000000","REGION I (ILOCOS REGION)","PANGASINAN","SAN MANUEL","16.06344","120.670025"
"1985","Isla Homes","Sandoval Ave., Palatiw","(02) 000000","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","CITY OF PASIG","14.5614933","121.0941337"
"1986","Evergreen","Mercedes Ave., Brgy. San Miguel","(02) 000000","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","CITY OF PASIG","14.5690773","121.0840783"
"1987","Pateros 2","Pateros Park Plaza de Borja B. Moracilla St. Brgy.Poblacion","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","PATEROS","14.5447624","121.0670541"
"1988","Petron Xavier Estate","Masterson Ave., Upper Balulang","(02) 0000000","REGION X (NORTHERN MINDANAO)","MISAMIS ORIENTAL","CITY OF CAGAYAN DE ORO (Capital)","8.443028","124.6214304"
"1989","Tabaco 2","Ziga Avenue Brgy. Basud","(02) 000000","REGION V (BICOL REGION)","ALBAY","BACACAY","13.3560204","123.73028"
"1990","Paz Araneta","G. Araneta Ave. cor. Kaliraya St.","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.6246126","121.0152419"
"1991","Dela Salle Araneta","#82 Victoneta Avenue","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, THIRD DISTRICT","CITY OF MALABON","14.6704112","120.9991959"
"1992","Gmall","Ground Level of Gaisano Mall JP Laurel Avenue","(02) 0000000","REGION XI (DAVAO REGION)","DAVAO DEL SUR","CITY OF DAVAO","7.078527","125.613439"
"1993","Green Banana Hotel","Green Banana Business Hotel, Pryce Business Park, J.P. Laurel Ave.","(02) 0000000","REGION XI (DAVAO REGION)","DAVAO DEL SUR","CITY OF DAVAO","7.083968","125.6109719"
"1996","CPI Legazpi Airport","Caltex Washington Drive, Brgy. Cruzada","","REGION V (BICOL REGION)","ALBAY","CITY OF LEGAZPI (Capital)","13.1500796","123.7345803"
"1997","Sampaloc Tanay","J.P. Rizal St., Sampaloc","(02) 0000000","REGION IV-A (CALABARZON)","RIZAL","TANAY","14.5460807","121.3652174"
"1998","Capri","#5 Banahaw St.,cor Gen.Luis, Capri","(2) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.7204165","121.0283368"
"1999","Venus Tandang Sora","766 Venus St. cor.","(63) 09239252500","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.676615","121.0349493"
"2000","Barangka 2","310 Barangka Drive cor. Timog St.","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","CITY OF MANDALUYONG","14.5702871","121.0368312"
"2001","BF Resort 3","Gloria Diaz St. cor. BF Resort Drive Ave.","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF LAS PINAS","14.4412738","120.9915075"
"2002","Metro Lifestyle","F. Torres St., Jacinto Extn.","(02) 0000000","REGION XI (DAVAO REGION)","DAVAO DEL SUR","CITY OF DAVAO","7.078981","125.607664"
"2003","Orion","11th Ave. cor. 38th St., Bonifacio Global City","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF TAGUIG","14.5585644","121.056381"
"2004","Green Heights","Lot 8, Dr. A. Santos Ave., Brgy. San Isidro","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF PARANAQUE","14.4678488","121.0140477"
"2005","ACI Corp","Inigo St., J.P. Laurel Ave.","(02) 0000000","REGION XI (DAVAO REGION)","DAVAO DEL SUR","CITY OF DAVAO","7.084066","125.6126685"
"2006","Maria Reyna","Unit 4 & 5, Real Marc Building, Pinikitan","(02) 0000000","REGION X (NORTHERN MINDANAO)","MISAMIS ORIENTAL","CITY OF CAGAYAN DE ORO (Capital)","8.475334","124.6543"
"2007","Gateway Mall","GF Gateway Mall G. Araneta cor. G. Malvar Araneta Center","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.6217618","121.0520927"
"2008","Murcia Negros","Lot 123, Murcia Road cor. Miranda St., Poblacion","(02) 0000000","REGION VI (WESTERN VISAYAS)","NEGROS OCCIDENTAL","MURCIA","10.6069788","123.0394967"
"2009","Lipa T.M. Kalaw","T.M. Kalaw St.","(02) 0000000","REGION IV-A (CALABARZON)","BATANGAS","CITY OF LIPA","13.945718","121.161884"
"2010","Toril Sto. Rosario","Juan Dela Cruz St., Toril","(02) 0000000","REGION XI (DAVAO REGION)","DAVAO DEL SUR","CITY OF DAVAO","7.026639","125.505372"
"2011","Rizal Shrine","Rizal St. Brgy. 4 Poblacion","(02) 0000000","REGION IV-A (CALABARZON)","LAGUNA","CITY OF CALAMBA","14.2141914","121.1667684"
"2012","Calinog Iloilo","Rizal St., cor. Osmeña St., Poblacion","(02) 0000000","REGION VI (WESTERN VISAYAS)","ILOILO","CALINOG","11.1229988","122.5390358"
"2013","Mambusao Plaza","Villareal Highway cor. Sta. Cataline St. Poblacion","(36) 0000000","REGION VI (WESTERN VISAYAS)","CAPIZ","MAMBUSAO","11.4297407","122.5959622"
"2015","Pavia Highway","National Road Brgy. Aganan","(02) 0000000","REGION VI (WESTERN VISAYAS)","ILOILO","PAVIA","10.7681587","122.5364561"
"2016","Buting Pasig","M. Concepcion, Brgy. Buting","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","CITY OF PASIG","14.5536844","121.0692241"
"2017","Cabaguio Avenue","C5 Cabaguio Bldg. Cabaguio Ave.","(02) 0000000","REGION XI (DAVAO REGION)","DAVAO DEL SUR","CITY OF DAVAO","7.087145","125.6236896"
"2018","Citymall Parola","G/F City Mall  Parola, Brgy. Concepcion","(02) 0000000","REGION VI (WESTERN VISAYAS)","ILOILO","CITY OF ILOILO (Capital)","10.6922054","122.5833935"
"2019","Manhattan Dumaguete","Calindagan Road","(02) 0000000","REGION VII (CENTRAL VISAYAS)","NEGROS ORIENTAL","CITY OF DUMAGUETE (Capital)","9.299371","123.3039198"
"2020","Pilar Sorsogon","Milleza St. Brgy. Binanuahan","(02) 0000000","REGION V (BICOL REGION)","SORSOGON","PILAR","12.923364","123.6754152"
"2021","Magsingal Poblacion","National Highway, Brgy. San Julian, Poblacion","(02) 0000000","REGION I (ILOCOS REGION)","ILOCOS SUR","MAGSINGAL","17.685732","120.425532"
"2022","Sanchez Center","G/F Unit 1, Sanchez Center, P. Ouano cor. Plaridel Sts. Alang-Alang","(02) 000000","REGION VII (CENTRAL VISAYAS)","CEBU","CITY OF MANDAUE","10.3330481","123.9491371"
"2023","SSS Village, Marikina","Rainbow St. cor. Katipunan St.,","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","CITY OF MARIKINA","14.6420972","121.110423"
"2025","Naic Grand Terminal","Brgy. Ibayo Silangan","(02) 0000000","REGION IV-A (CALABARZON)","CAVITE","NAIC","14.3211148","120.7687858"
"2027","Sta. Barbara Pangasinan","Poblacion","(02) 0000000","REGION I (ILOCOS REGION)","PANGASINAN","SANTA BARBARA","15.9978465","120.404983"
"2028","UCC Camarin","Lot 14 Blk 44, Bunag St., Area B Camarin","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, THIRD DISTRICT","CITY OF CALOOCAN","14.7600315","121.049478"
"2029","El Grande","316 El Grande Ave., BF Homes Phase 3","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF PARANAQUE","14.4568887","121.0077008"
"2030","Sto. Cristo, Pampanga","Pandan Rd., Brgy. Sto. Cristo","","REGION III (CENTRAL LUZON)","PAMPANGA","CITY OF ANGELES","15.1428247","120.5969263"
"2031","FCU Roxas","Lot 2 Blk 2 JP Hacermida Bldg. Roxas Ave.","(02) 0000000","REGION VI (WESTERN VISAYAS)","CAPIZ","CITY OF ROXAS (Capital)","11.5750002","122.7537064"
"2033","Libis Camarin","Lot 1 Blk 18, Camia St.Brgy Camarin, Caloocan City","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, THIRD DISTRICT","CITY OF CALOOCAN","14.7658307","121.0450615"
"2034","Samsonville","Lot 2 Blk 2 MC Arthur Highway Samsonville Subd. DAU","(02) 0000000","REGION III (CENTRAL LUZON)","PAMPANGA","MABALACAT CITY","15.1764084","120.5872643"
"2035","V Luna","V. Luna cor. Matapat,","(02) 000000","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.6367127","121.0528538"
"2036","St. Joseph Village 7","Blk 2 Lot 1 and 2, St. Joseph Village 7","(02) 0000000","REGION IV-A (CALABARZON)","LAGUNA","CITY OF CABUYAO","14.2687522","121.1595714"
"2037","St. Joseph Village 8","Blk 1 Lot 1, St. Joseph Village 8","(02) 0000000","REGION IV-A (CALABARZON)","LAGUNA","CITY OF CABUYAO","14.2797269","121.1364288"
"2038","CPI West Service","Km 17, West Service Road Brgy. Pasong Kawaya","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF PARANAQUE","14.4699511","121.0449062"
"2039","Magallanes Cavite","National Road cor. De Guia St. Brgy. Poblacion","(02) 0000000","REGION IV-A (CALABARZON)","CAVITE","MAGALLANES","14.1874633","120.7567174"
"2040","Bagong Silang High School","Lot 5 Blk 31 Package 2","(2) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, THIRD DISTRICT","CITY OF CALOOCAN","14.7700558","121.0487677"
"2041","San Quintin Pangasinan","Poblacion","(02) 0000000","REGION I (ILOCOS REGION)","PANGASINAN","SAN QUINTIN","15.9833716","120.8117016"
"2043","Memije GMA","Lot 16 N2 Blk 45 Congressional Ave. cor. Laurente St. Brgy. Marcelino, Memije","(02) 0000000","REGION IV-A (CALABARZON)","CAVITE","GEN. MARIANO ALVAREZ","14.3051955","121.0129222"
"2044","Sillas Anabu","Brgy. Anabu I-B","(02) 0000000","REGION IV-A (CALABARZON)","CAVITE","CITY OF IMUS","14.3992867","120.9399021"
"2045","Regional Hospital","Brgy. Kumintang Ibaba","(02) 0000000","REGION IV-A (CALABARZON)","BATANGAS","BATANGAS CITY (Capital)","13.766466","121.0650954"
"2046","Matina Gallera","Lot 7 Blk 11 McArthur Highway","(02) 0000000","REGION XI (DAVAO REGION)","DAVAO DEL SUR","CITY OF DAVAO","7.058396","125.580066"
"2047","Global Oil","Congressional Ave. cor. Shorthorn St.,","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.663869","121.0221073"
"2048","Remedios 2","Remdios St. cor. San Marcelino St.","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","PACO","14.573764","120.9925093"
"2052","Northwing Shangri-la Plaza","Unit GD 117 Northwing of Shangri-la Plaza, EDSA,","(02) 0000000","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","CITY OF MANDALUYONG","14.58161","121.05479"
